title,content
공학관의 주요 특징은 무엇인가요?,"공학관은 1996년에 준공되어 공과대학 연구실, 실험실, 원격영상 강의실, 클린룸, 협동연구 개방실험센터 등의 시설을 갖추고 있습니다. 2층에는 해동학술정보실이 있으며, 스터디룸과 휴게 공간도 있습니다."
공학관과 산학관의 연결 구조는 어떻게 되나요?,공학관 3층과 산학관 2층이 구름다리로 연결되어 있어 편리하게 이동할 수 있습니다.
창의관의 주요 시설은 무엇인가요?,"창의관은 2003년에 준공되어 지하 3층, 지상 8층 규모입니다. 주로 기계과 연구실이 많이 있으며, 기계과 전공 과목도 많이 열립니다. 교육관의 신승범강의실, 엘포관 이명박라운지 등 다양한 강의실과 연구실이 있습니다."
창의관의 특이한 점은 무엇인가요?,"창의관은 주로 기계과 연구실이 많으며, 기계과 전공 과목도 많이 열립니다. 또한 라꾸라꾸가 항시 비치되어 있는 랩실도 있습니다."
신공학관의 주요 특징은 무엇인가요?,"신공학관은 2016년에 완공된 건물로 지하 2층, 지상 8층 규모입니다. 주로 화공생명공학과의 학과행정실, 연구실, 강의실, 세미나실 등이 위치해 있습니다."
신공학관 1층 로비의 특징은 무엇인가요?,신공학관 1층 로비에는 옛날 공대 프로젝트였던 무인자동차가 전시되어 있습니다.
우정정보관의 주요 특징은 무엇인가요?,"우정정보관은 2011년에 준공된 지하 1층, 지상 6층 규모의 건물로, 정보대학에서 사용하는 건물입니다. 대부분을 컴퓨터학과에서 사용하며, 뇌공학과 교수님의 연구실도 있습니다."
우정정보관의 건물 명칭 변경 이유는 무엇인가요?,2015년에 정보통신대학이 없어지고 정보대학이 되면서 우정정보통신관에서 우정정보관으로 이름을 바꾸었습니다.
미래융합기술관의 주요 특징은 무엇인가요?,"미래융합기술관은 2008년에 준공된 지상 6층 규모의 건물로, 바텔연구소와 WCU 사업에 따라 2009년에 개설된 대학원 뇌공학과 등이 들어서 있습니다."
미래융합기술관에서 주로 열리는 강의는 무엇인가요?,"공대생 1학년 기초과목들(사고와표현, 미적분학 등)이 이 건물 강의실에 개설되며, 스마트보안학부도 이 건물을 사용하고 있습니다."
로봇융합관의 주요 특징은 무엇인가요?,"로봇융합관은 2011년에 준공된 지하 1층, 지상 7층 규모의 건물로, 국책연구과제를 수행하기 위해 지어졌습니다. 내부에 대학원 뇌공학과와 스마트보안학부 강의실과 연구실이 있습니다."
로봇융합관의 특이한 점은 무엇인가요?,로봇융합관은 '국내 최초'로 로봇이 철골 구조 공사를 해서 지어진 건물이라는 점이 특이합니다.
공학관에 공부하기 좋은 공간이 어디에 있을까?,"공학관 2층에 여러명이 사용할 수 있는 스터디룸들이 있습니다. 이곳은 사전에 예약해야 이용할 수 있으며, 예약은 포털에서 신청 가능합니다. 또한, 노트북을 사용할 수 있어 편리합니다."
해동도서관의 주요 특징은 무엇인가요?,"해동도서관은 고려대학교 자연계캠퍼스에 위치한 주요 도서관으로, 다양한 학술 자료와 쾌적한 열람실을 제공하며, 공부하기 좋은 조용한 환경을 갖추고 있습니다."
하나스퀘어에서 이용할 수 있는 시설은 무엇인가요?,"하나스퀘어에는 학생들이 이용할 수 있는 다양한 편의시설이 있습니다. 여기에는 학생식당, 카페, 서점 등이 포함되어 있으며, 학생들이 식사나 휴식을 취할 수 있는 공간도 마련되어 있습니다."
과학도서관에서 어떤 활동을 할 수 있나요?,"과학도서관에서는 학술 자료 검색 및 열람, 그룹 스터디룸 예약, 다양한 학술 강좌 및 세미나 참석이 가능합니다. 최신 시설과 다양한 자원을 활용해 효과적인 학습을 할 수 있습니다."
애기능생활관에 위치한 편의시설은 어떤 것이 있나요?,"애기능생활관 1층에는 편의점, 카페 등이 위치해 있어 학생들이 쉽게 이용할 수 있습니다. 이곳은 학생들이 생활하는데 필요한 다양한 편의시설을 제공합니다."
KU 라이브러리의 특징은 무엇인가요?,"KU 라이브러리는 고려대학교의 주요 도서관으로, 다양한 전공서적과 연구자료를 소장하고 있으며, 학생들이 편리하게 이용할 수 있는 최신식 열람실과 스터디룸을 갖추고 있습니다."
안암병원과의 접근성은 어떻게 되나요?,"고려대학교 안암병원은 자연계캠퍼스 내에 위치해 있으며, 도보로 쉽게 접근할 수 있습니다. 북문과 동문에서 가깝기 때문에 학생들이 병원을 이용하기 편리합니다."
기초과학관에서 어떤 수업이 열리나요?,"기초과학관에서는 일반물리, 일반화학, 생물학 등의 기초 과학 과목의 강의와 실험 수업이 진행됩니다. 이곳은 최신 실험 장비와 넓은 강의실을 갖추고 있어 학생들이 효율적으로 학습할 수 있습니다."
하나과학관에서의 출입 권한은 어떻게 얻을 수 있나요?,"하나과학관 내 호실에 출입 권한을 얻으려면 포털에서 신청해야 하며, 해당 호실 담당자의 승인이 필요합니다. 연구실에 소속된 인원 위주로 출입이 가능하며, 타 단과대학 학생이나 휴학생은 출입이 제한됩니다."
KU 프라이드 클럽 공식 인스타그램에서 과학도서관의 어떤 내용을 확인할 수 있나요?,KU 프라이드 클럽 공식 인스타그램에서는 과학도서관의 초기 건립 모습과 최근 리모델링 정보를 확인할 수 있습니다. 인문사회계캠퍼스 학생들도 과학도서관을 자주 이용했음을 알 수 있습니다.
고려대 자연계캠퍼스 정문은 어디에 위치해 있나요?,"자연계캠퍼스 정문은 애기능학생회관과 농구장이 있는 쪽에 위치해 있으며, 이쪽이 남문입니다. 북문은 안암병원 쪽, 동문은 노벨광장 쪽에 위치해 있습니다."
R&D 센터의 주요 기능은 무엇인가요?,"R&D 센터는 고려대학교의 연구와 개발을 지원하는 주요 시설로, 다양한 연구실과 실험실이 위치해 있습니다. 생명과학대학 생명과학부의 실습 강의도 이곳에서 진행됩니다."
고려대학교의 셔틀 버스 배차간격은 어떻게 되나요?,"셔틀 버스는 정릉캠퍼스와 자연계캠퍼스를 오가며, 배차간격은 약 30분입니다. 특히 보건과학대학 건물이 정릉캠퍼스에 있었던 2014년 이전에는 시간표를 짜는데 제약이 있었습니다."
하나과학관 내 호실에 출입 권한은 어떻게 신청할 수 있나요?,"하나과학관 내 호실 출입 권한은 포털에서 신청 가능하며, 해당 호실 담당자의 승인이 있어야 출입할 수 있습니다. 주로 연구실에 소속된 인원 위주로 출입이 가능하며, 타 단과대학 학생이나 휴학생은 출입이 불가합니다."
인문캠의 교양관은 원래 어떤 건물이었나요?,현재 인문캠의 교양관은 원래 과학관이었습니다. 교양관으로 개편되면서 다양한 인문학 관련 강의가 열리고 있습니다.
고려대 정보대학의 과거 위치는 어디였나요?,"과거 정보대학은 이과대학 소속이었으며, 우정정보통신관(현 우정정보관)으로 이전하기 전에는 아산이학관에 위치해 있었습니다."
KU 과학도서관의 리모델링 계획은 어떻게 되나요?,"과학도서관은 외장 리모델링을 위해 기부금을 모금 중이며, 과학도서관 건립 40주년을 맞아 대대적인 레노베이션이 계획되어 있습니다. 2021년 여름부터 레노베이션 기금 모금이 시작되었습니다."
고려대학교 녹지캠퍼스에는 어떤 건물이 있나요?,"녹지캠퍼스에는 의과대학, 간호대학, R&D 센터, 한국인공장기센터, 화정체육관, 민족문화관, 아이스링크 등이 있습니다."
녹지캠퍼스에 있는 의과대학은 어떤 건물로 구성되어 있나요?,"의과대학은 본관, 제1의학관, 문숙의학관, 해연의학도서관으로 구성되어 있습니다."
고려대학교 화정체육관에서는 어떤 시설을 이용할 수 있나요?,"화정체육관에는 다양한 체육 시설이 있으며, 학생들과 교직원들이 운동을 즐길 수 있는 공간이 마련되어 있습니다."
고려대학교 R&D 센터에는 어떤 연구 시설이 있나요?,"R&D 센터에는 첨단 연구 장비와 실험실이 갖추어져 있으며, 다양한 분야의 연구가 진행되고 있습니다. 별관으로는 한국인공장기센터가 있습니다."
녹지캠퍼스의 민족문화관에서는 어떤 활동을 할 수 있나요?,"민족문화관에서는 다양한 문화 행사와 전시회가 열리며, 학생들과 지역 주민들이 문화 활동을 즐길 수 있는 공간입니다."
고려대학교 녹지운동장은 어떤 용도로 사용되나요?,"녹지운동장은 학생들이 체육 활동을 할 수 있는 공간으로, 축구, 농구 등 다양한 스포츠를 즐길 수 있습니다."
녹지캠퍼스의 아이스링크는 누구나 이용할 수 있나요?,"아이스링크는 학생들과 교직원을 포함한 고려대학교 커뮤니티가 이용할 수 있으며, 겨울철에는 스케이트를 즐길 수 있습니다."
고려대학교 안암병원은 어떤 진료 서비스를 제공하나요?,"안암병원은 다양한 진료 과목과 첨단 의료 시설을 갖추고 있으며, 환자들에게 종합적인 의료 서비스를 제공합니다. 안암병원 본관, 신관(최첨단융복합의학센터), 화정의학연구동으로 구성되어 있습니다."
녹지캠퍼스의 연수관에서는 어떤 활동을 할 수 있나요?,"연수관에서는 학술 세미나, 워크숍, 컨퍼런스 등 다양한 교육 및 연구 활동이 진행됩니다."
녹지캠퍼스의 학군단은 어떤 역할을 하나요?,"학군단은 ROTC 프로그램을 운영하며, 학생들에게 군사 교육과 리더십 훈련을 제공합니다."
화정체육관에서는 어떤 행사가 자주 열리나요?,"화정체육관에서는 연예인들의 쇼케이스와 팬미팅, 가수들의 공연 등이 자주 열립니다. 또한, 고려대학교 학생들이 사용하는 헬스장이 있으며, 학생 할인이 적용되어 많은 학생들이 이용합니다."
민족문화관에서는 어떤 연구가 이루어지나요?,"민족문화관에는 민족문화연구원이 위치해 있으며, 사전편찬부, 만주학센터, 해외한국학자료센터, 음성언어연구실, 한국학도서관 등이 있습니다. 이곳에서는 한국학에 대한 전반적인 연구가 이루어집니다."
고려대학교 아이스링크는 언제 이용할 수 있나요?,"고려대학교 아이스링크는 학기 중에는 14시부터 18시까지, 방학 중에는 13시부터 18시까지 이용할 수 있습니다. 입장료는 대인 6천원, 청소년 5.5천원, 소인 5천원입니다."
안암병원은 언제 지어졌나요?,"고려대학교 안암병원 본관은 혜화에서 안암으로 이전하며 지어졌으며, 최첨단융복합의학센터는 2023년에 준공되었습니다. 화정의학연구동은 2006년에 준공되었습니다."
의과대학 본관의 주요 시설은 무엇인가요?,"의과대학 본관에는 의료원본부, 의대 학사지원부, 연구실, 강당, 교실 등이 있으며, 지하에는 주차시설과 일부 동아리방이 있습니다. 2층에는 의대 식당과 편의점, 헬스장이 있습니다."
우정간호학관은 언제 완공되었나요?,"우정간호학관은 2013년에 완공되었으며, 기존의 생명과학관 별관을 대체하여 간호대학 간호학과 학생들의 주요 건물이 되었습니다."
고려대학교 안암학사는 어떤 시설을 포함하고 있나요?,"안암학사는 학생동(구관), 프런티어관(신관), 외국인기숙사로 나뉘며, 각기 다른 시설과 운영 방식을 가지고 있습니다. 안암역 1번과 2번 출구 사이의 개운사길을 따라 들어오면 만날 수 있습니다."
해연의학도서관은 어떤 시설을 가지고 있나요?,"해연의학도서관은 4층짜리 건물로, 1층에는 연속간행물실 및 라운지가, 2층에는 의학도서관장실 등의 사무실, 3층에는 단행본실과 열람실, 4층에는 국가고시준비실이 있습니다."
체육위원회·연수관은 어떤 용도로 사용되나요?,"체육위원회·연수관은 고려대학교 체육위원회 사무실, 운동부 선수 숙소, 임원실, 식당, 트레이닝장 등이 있으며, 근처에는 체육교육과 골프실습장이 있습니다."
녹지캠퍼스에서 의학과 관련된 연구를 할 수 있는 곳은 어디인가요?,"녹지캠퍼스에는 R&D 센터가 있으며, 연구 활동을 지원합니다. 또한, 한국인공장기센터도 이 캠퍼스에 위치해 있어 의학 연구를 활발히 할 수 있습니다."
고려대학교 녹지캠퍼스에서 체육 시설은 어디에 있나요?,"화정체육관이 녹지캠퍼스에 위치해 있습니다. 이곳에서는 다양한 체육 활동을 할 수 있으며, 체육위원회와 연수관도 함께 위치해 있어 체육 관련 시설이 잘 갖추어져 있습니다."
의대생들이 자주 이용하는 시설은 어디인가요?,"의대생들은 주로 의과대학 본관, 제1의학관, 문숙의학관, 그리고 해연의학도서관을 이용합니다. 이곳들은 의학 공부와 연구를 위한 다양한 시설과 자료를 제공합니다."
고려대학교 안암병원은 어떤 시설을 가지고 있나요?,"안암병원에는 본관과 신관(최첨단융복합의학센터), 그리고 화정의학연구동이 있습니다. 또한, 장례식장도 병원 내에 위치해 있어 다양한 의료 서비스를 제공합니다."
고려대학교에서 공부하기 좋은 도서관은 어디인가요?,"해연의학도서관이 녹지캠퍼스에 위치해 있으며, 의학 및 간호학 관련 서적과 자료가 풍부합니다. 이 도서관은 조용한 환경에서 집중하여 공부할 수 있는 좋은 장소입니다."
간호대학 학생들이 이용할 수 있는 시설은 어디인가요?,간호대학 학생들은 주로 우정간호학관을 이용합니다. 이 건물은 간호학과 관련된 강의실과 연구실이 마련되어 있어 학습과 연구에 최적화된 환경을 제공합니다.
고려대학교 녹지캠퍼스에서 운동을 할 수 있는 장소는 어디인가요?,"녹지운동장은 학생들이 다양한 운동을 즐길 수 있는 공간입니다. 넓은 운동장이 마련되어 있어 축구, 농구 등 다양한 운동을 할 수 있습니다."
고려대학교 안암병원의 최신 시설은 무엇인가요?,"고려대학교 안암병원에는 최첨단융복합의학센터가 있으며, 이곳은 최신 의료기술과 연구를 수행할 수 있는 시설을 갖추고 있습니다. 또한, 병원 앞 주차타워를 허물고 지하주차장 등 배후시설을 건설하여 접근성을 높였습니다."
고려대학교 녹지캠퍼스에서 학생들이 쉴 수 있는 공간은 어디인가요?,"민족문화관은 학생들이 학업과 연구에서 벗어나 쉴 수 있는 공간을 제공합니다. 이곳에는 다양한 문화 행사가 열리기도 하며, 학생들이 편안하게 쉴 수 있는 환경이 마련되어 있습니다."
고려대학교 녹지캠퍼스에서 어린이들을 위한 시설은 무엇인가요?,"녹지캠퍼스에는 어린이집이 있어, 학생들과 교직원들의 자녀들이 안전하게 돌봄을 받을 수 있는 공간을 제공합니다."
공학관에 공부하기 좋은 공간이 어디에 있을까?,"공학관 2층에 여러 명이 사용할 수 있는 스터디룸들이 있습니다. 사전에 예약이 필요하며, 예약은 포탈에서 신청할 수 있습니다. 노트북도 사용할 수 있습니다. 또한 해동도서관은 사람들이 잘 모르는 조용한 공부 공간으로 추천합니다."
고려대학교 캠퍼스 내에서 운동할 수 있는 시설은 어디인가요?,"화정체육관, 녹지운동장, R&D 센터, 우정간호학관, 의과대학 등의 운동시설이 있으며, 다양한 스포츠 활동이 가능합니다."
민족문화관에서 열리는 주요 행사에 대해 알려주세요.,"민족문화관에서는 학술세미나, 문화행사, 예술 공연 등 다양한 이벤트가 개최됩니다. 자세한 행사 일정은 고려대학교 공식 웹사이트에서 확인할 수 있습니다."
고려대학교에서 식사를 할 수 있는 장소는 어디인가요?,"학생회관 내에 다양한 식당들이 있으며, 이곳에서 한식, 중식, 양식 등 다양한 음식을 즐길 수 있습니다. 또한, 카페와 간이 매점도 있어 간단한 간식과 음료를 구매할 수 있습니다."
고려대학교 캠퍼스에서 도서관을 이용하려면 어떻게 해야 하나요?,"각 도서관은 학생증을 통해 출입이 가능하며, 열람실 예약은 포탈을 통해 할 수 있습니다. 중앙도서관, 해동도서관, 법학도서관 등 다양한 도서관이 있어 전공과 관심사에 맞는 도서관을 이용하면 됩니다."
고려대학교에서 자주 열리는 축제나 행사는 무엇인가요?,"고려대학교에서는 대동제, 고연전, 각종 학과별 축제 등 다양한 행사들이 열립니다. 특히 대동제는 봄에 열리는 대표적인 학교 축제로 많은 학생들이 참여합니다."
고려대학교 캠퍼스 내에서 예술을 감상할 수 있는 장소는 어디인가요?,"민족문화관에서는 예술 전시회와 공연이 자주 열리며, 학생들은 자유롭게 관람할 수 있습니다. 또한, 각 건물 내부에 다양한 예술 작품들이 전시되어 있어 캠퍼스를 걸으며 감상할 수 있습니다."
고려대학교 R&D 센터에서 제공하는 주요 연구 시설은 무엇인가요?,"R&D 센터에서는 첨단 실험실, 연구 장비, 공동 연구 공간 등이 제공되며, 다양한 학문 분야의 연구가 활발히 이루어집니다. 연구원과 학생들이 공동으로 프로젝트를 진행할 수 있는 공간도 마련되어 있습니다."
고려대학교 캠퍼스에서 자전거를 이용할 수 있나요?,"네, 고려대학교 캠퍼스 내에는 자전거 도로와 자전거 보관소가 잘 마련되어 있어 학생들이 편리하게 자전거를 이용할 수 있습니다. 자전거 대여 서비스도 제공되고 있습니다."
고려대학교 학군단에서 제공하는 프로그램은 무엇인가요?,"고려대학교 학군단에서는 리더십 훈련, 군사 교육, 체력 단련 등 다양한 프로그램을 제공하여 학생들이 군사적 소양을 기를 수 있도록 지원합니다."
고려대학교 학생회관에서 점심 식사를 할 수 있는 곳은 어디인가요?,"고려대학교 학생회관 1층에는 IBK 카페테리아라는 학생식당이 있습니다. 비빔밥, 덮밥, 찌개 등의 다양한 메뉴를 저렴한 가격에 제공하며, 외부인과 교환학생들도 자주 찾습니다."
고려대학교 경영별관 근처에 있는 카페가 어디인가요?,"경영별관 지하 1층에는 카페띠아모와 Mother’s Bab이라는 분식집이 입점해 있습니다. 라면, 김밥류 및 밥류 등을 판매하며, 접근성과 편의성이 높아 학생들이 자주 이용합니다."
중앙도서관 근처에서 간단히 식사할 수 있는 곳이 있나요?,"중앙도서관 지하 1층에는 이마트24 편의점이 있습니다. 식사 시간이 되면 테이블이 북적거리지만, 식사 시간이 아닌 경우에는 여유롭게 먹을 수 있습니다."
고려대학교 교우회관에서 식사할 수 있는 곳이 있나요?,"교우회관 지하에 있는 학생식당에서는 점심에 다양한 즉석 메뉴와 매일 바뀌는 식단을 제공합니다. 외부인도 종종 찾으며, 즉석 메뉴로는 김치볶음밥, 치킨마요 등이 인기입니다."
고려대학교 타이거플라자에 있는 편의시설은 무엇인가요?,"타이거플라자 1층에는 이마트24와 맘스터치, 2층에는 카페, 4층에는 자유 휴게실 비슷한 고대마루가 있으며, 지하에는 북카페가 자리잡고 있습니다."
고려대학교 자연계 지역에서 간단히 먹을 수 있는 식당이 어디인가요?,"애기능생활관 2층에는 학생식당과 교직원식당이 있습니다. 학생식당은 삼성웰스토리가 운영하며, 다양한 메뉴를 저렴한 가격에 제공하고 있습니다."
고려대학교 중앙광장에서 식사할 수 있는 곳이 있나요?,"중앙광장 지하에는 버거킹, 카페, 편의점, 한식당(끼니와 새참)이 있습니다. 버거킹은 인기가 많아 학기 중 식사 시간에는 줄이 길게 늘어서 있습니다."
고려대학교 SK미래관 근처에서 커피를 마실 수 있는 곳은 어디인가요?,"SK미래관 3층에 카페 블루포트가 있습니다. 2024년 1학기부터는 고구마빵, 감자빵 등 특이한 빵도 판매하고 있습니다."
고려대학교 인촌로2빌딩에서 먹을 수 있는 메뉴는 무엇인가요?,인촌로2빌딩 지하에는 순두부정식집이 있습니다.
고려대학교 녹지캠퍼스에서 간단히 식사할 수 있는 곳은 어디인가요?,"녹지캠퍼스 화정체육관 1층 서쪽에 자리잡은 '예손'이라는 이름의 식당이 있으며, 만두라면, 육개장, 만두, 물냉면, 된장찌개 등을 상시로 팔고 있습니다."
고려대학교 국제관에서 식사할 수 있는 곳은 어디인가요?,"국제관 내부에 있는 학생용 카페테리아 식당에서는 4,000원대의 정식과 중화요리를 제공하며, 정식 메뉴는 매일 바뀝니다."
고려대학교 법학관 신관에서 식사할 수 있는 곳이 있나요?,"법학관 신관 5층에는 과거에 법대리아라는 학생식당이 있었으며, 다양한 면류와 샌드위치, 햄버거 등을 판매하여 학생들 사이에서 인기가 높았습니다."
고려대학교 인문·사회계 지역에서 운영 중인 학생식당은 어디에 있나요?,"인문·사회계 지역에는 학생회관 학생식당, 교우회관 학생식당, 현대자동차경영관 지하 1층, 타이거플라자, 중앙도서관, 중앙광장, SK미래관 등 다양한 학생식당이 운영되고 있습니다."
학생회관 학생식당은 어떤 곳인가요?,"학생회관 학생식당은 고려대학교 유일한 직영 식당으로, 학생회관 1층에 위치해 있습니다. 저렴한 가격으로 비빔밥, 덮밥, 볶음밥, 찌개 등 다양한 메뉴를 제공하며, 외부인과 교환학생도 많이 찾습니다. 기업은행의 지원을 받아 리모델링된 후 IBK 카페테리아라고도 불립니다."
교우회관 학생식당의 운영 시간은 어떻게 되나요?,"교우회관 학생식당은 월요일부터 금요일까지 오전 11시부터 오후 2시까지 운영됩니다. 메뉴는 매일 바뀌며, 한식, 일식, 양식 등 다양한 음식을 제공합니다."
자연계 캠퍼스의 애기능생활관 학생식당에서는 어떤 메뉴를 제공하나요?,"애기능생활관 학생식당에서는 주로 한식과 양식 메뉴를 제공하며, 가격대는 3,000원에서 5,000원 사이입니다. 특히, 학생들에게 인기가 많은 볶음밥, 덮밥, 찌개류를 포함하여 다양한 메뉴를 제공합니다."
고려대학교 녹지캠퍼스의 식당은 어디에 있나요?,"녹지캠퍼스에는 의과대학 본관 학생식당, 화정체육관 스낵코너, 아이스링크 스낵코너가 운영 중입니다. 이들 식당에서는 주로 간편한 식사와 스낵류를 제공합니다."
고려대학교에서 고대빵을 어디에서 구매할 수 있나요?,고대빵은 자연계 캠퍼스의 애기능생활관과 하나스퀘어에서 구매할 수 있습니다. 이전에는 인문계 지역의 국제관에서도 판매되었으나 현재는 중단되었습니다.
중앙도서관에서 이용할 수 있는 식당은 어디인가요?,"중앙도서관 내에는 도서관 이용자들을 위한 카페와 간단한 식사를 할 수 있는 스낵코너가 있습니다. 주로 커피, 샌드위치, 베이커리류를 제공하여 공부 중간에 간편하게 이용할 수 있습니다."
학생회관 2층 카페는 어떤 메뉴를 제공하나요?,"학생회관 2층 카페에서는 커피, 차, 주스 등 다양한 음료와 함께 샌드위치, 베이글, 디저트 등을 제공합니다. 조용한 분위기에서 공부하거나 친구들과 대화하기 좋은 공간입니다."
현대자동차경영관 지하 1층 식당의 운영 시간은 어떻게 되나요?,"현대자동차경영관 지하 1층 식당은 평일 오전 8시부터 오후 6시까지 운영됩니다. 학생들을 위한 다양한 아침식사 메뉴와 점심식사를 제공하며, 주로 한식과 양식 메뉴가 준비되어 있습니다."
타이거플라자에서 이용할 수 있는 편의시설은 무엇인가요?,"타이거플라자에는 다양한 음식점과 카페, 편의점, 서점 등이 위치해 있습니다. 학생들은 식사 외에도 필요한 물품을 구입하거나 휴식을 취할 수 있는 공간입니다."
공학관에 공부하기 좋은 공간이 어디에 있을까요?,공학관 2층에 위치한 해동도서관은 공부하기 좋은 공간으로 추천합니다. 조용한 분위기와 다양한 스터디룸이 준비되어 있어 편안하게 공부할 수 있습니다.
국제관 교직원식당의 가격대와 특징은 무엇인가요?,"국제관 교직원식당은 고급스러운 정식 메뉴를 제공하며 가격은 약 7,000원 정도입니다. 주로 교수님들이 이용하며, 학생들은 잘 이용하지 않습니다."
경영별관 파라(PARA) 카페테리아의 특징은 무엇인가요?,"경영별관 파라(PARA)는 커피 전문점과 냉장식품류, 빵집이 함께 있는 독특한 구성의 카페테리아입니다. 베리에이션 커피 음료가 저렴하고 편의점과 크라운베이커리가 있어 다양한 음식과 음료를 즐길 수 있었습니다."
법학관 신관 카페테리아의 장단점은 무엇인가요?,"법학관 신관 카페테리아는 면류와 샌드위치, 햄버거가 맛있기로 유명했습니다. 그러나 위치가 신법학관 5층에 있어 접근성이 떨어지고 규모가 작아 점심시간에는 혼잡했습니다. 2014년에 폐쇄되었습니다."
인촌로1빌딩에 있던 편의점은 어떻게 되었나요?,인촌로1빌딩에 있던 편의점은 현재 폐점된 상태입니다.
애기능생활관 스낵바의 메뉴와 가격대는 어떻게 되나요?,"애기능생활관 스낵바는 다양한 라면과 김밥, 쫄면, 냉면 등을 판매하며 라면의 가격은 1,000원에서 1,500원 정도입니다. 식권발급기를 통해 주문할 수 있으며, 주로 학생들이 이용합니다."
과학도서관 지하의 가게들은 어떻게 되었나요?,과학도서관 지하의 모든 가게는 2018년 현재 폐쇄된 상태입니다.
안암병원 호브노브 카페는 어떤 특징이 있었나요?,"안암병원 호브노브 카페는 병원 건물 8층에 위치하여 주로 병원 보호자가 이용했습니다. 학생들은 잘 이용하지 않았으며, 미역국의 가격은 8,000원 정도였습니다. 2015년 겨울에 문을 닫았습니다."
한국학관 식당의 특징은 무엇인가요?,"한국학관 식당은 1끼에 4,000원 정도의 메뉴를 제공하며, 주로 민족문화연구원 알바생이나 연구원들이 이용했습니다. 2013년에 폐쇄되었습니다."
정릉 캠퍼스의 호림관 식당은 어떻게 되었나요?,정릉 캠퍼스의 호림관 식당은 보건과학대학의 안암동 자연계 캠퍼스 이전으로 인해 폐점되었습니다.
화정체육관은 언제 건립되었나요?,화정체육관은 2006년에 건립되었습니다.
화정체육관의 위치는 어디인가요?,화정체육관은 서울특별시 성북구 안암로 145 (안암동 5가)에 위치해 있습니다.
화정체육관의 좌석 규모는 얼마나 되나요?,"화정체육관의 좌석 규모는 총 4,025석입니다."
화정체육관의 운영 주체는 누구인가요?,화정체육관의 운영 주체는 고려중앙학원입니다.
화정체육관은 주로 어떤 용도로 사용되나요?,"화정체육관은 주로 스포츠 경기와 다양한 행사, 공연 등의 용도로 사용됩니다."
화정체육관에서 어떤 스포츠 팀이 활동하나요?,화정체육관에서는 고려대학교의 농구팀이 주요 활동을 하고 있습니다.
화정체육관 근처에 있는 주요 랜드마크는 무엇인가요?,화정체육관 근처에는 고려대학교 캠퍼스와 여러 학부 건물들이 위치해 있습니다.
화정체육관의 공식 명칭은 무엇인가요?,화정체육관의 공식 명칭은 'HwaJung Tiger Dome'입니다.
화정체육관을 방문하려면 어떤 교통수단을 이용하는 것이 편리한가요?,화정체육관은 서울 지하철 6호선 안암역에서 도보로 접근할 수 있습니다.
화정체육관 내부에는 어떤 시설이 갖추어져 있나요?,화정체육관 내부에는 경기장 외에도 다양한 편의시설과 선수들을 위한 공간이 갖추어져 있습니다.
화정체육관은 언제 준공되었나요?,화정체육관은 2006년에 준공되었습니다.
화정체육관의 좌석 규모는 어떻게 되나요?,"화정체육관은 4,025석 규모의 스탠드 관람석과 바닥에 설치할 수 있는 4,032석 의자를 합해 행사 시 8,057명을 수용할 수 있습니다."
화정체육관까지 어떻게 갈 수 있나요?,화정체육관은 고려대역 3번 출구에서 마을버스 성북 20번을 타고 고려대아이스링크 정류장에서 하차한 후 약 5분 정도 걸으면 도착합니다. 또한 안암역에서 의과대학 뒷길과 생명과학관을 따라 약 15분 정도 걸어도 도착할 수 있습니다.
화정체육관은 어떤 시설을 갖추고 있나요?,"화정체육관은 지상 3층 피트니스 센터, 지상 2층 관람석, 조깅 트랙, 에어로빅실, 지상 1층 관람석, 강의실, 매점, 로비, 지하 1층 주경기장, 스쿼시실, 암벽 등반장, 체조실, 지하 2층 체육 다목적실, 지하 3층 보조 경기장을 갖추고 있습니다."
화정체육관 근처에 주차장이 있나요?,"화정체육관 근처에는 유료 주차장이 있으며, 고대병원 장례식장 주차장을 이용하면 편리합니다."
화정체육관은 어떤 행사를 주로 개최하나요?,"화정체육관은 한국대학농구리그에 참여하는 고려대학교 농구부의 홈구장이며, 대형 축제인 입실렌티와 다양한 체육 행사들을 주최합니다."
화정체육관의 연면적은 얼마나 되나요?,"화정체육관의 연면적은 18,179㎡이며, 지하 3층 지상 3층 규모로 국내 대학 중 최대 크기의 체육관입니다."
화정체육관의 다른 특징은 무엇인가요?,"화정체육관은 고려대학교 서울캠퍼스 내 빙상장, 종합 운동장과 인접해 있으며, 2006년 고려대학교 개교 100주년을 맞아 옛 고려대 노천극장 자리에 건립되었습니다."
고려대학교 안암병원은 언제 설립되었나요?,고려대학교 안암병원은 1991년 10월 8일에 설립되었습니다.
고려대학교 안암병원은 어디에 위치해 있나요?,고려대학교 안암병원은 서울특별시 성북구 안암동에 위치해 있습니다.
고려대학교 안암병원은 어떤 특성을 가지고 있나요?,"고려대학교 안암병원은 상급종합병원이며, 권역응급의료센터로 지정되어 있습니다."
고려대학교 안암병원은 어떤 병원들과 함께 상급종합병원으로 분류되나요?,"고려대학교 안암병원은 서울대학교병원, 강남세브란스병원, 서울성모병원 등과 함께 서울특별시의 상급종합병원으로 분류됩니다."
